"grappe","vague","coordonnes_gps__Latitude","coordonnes_gps__Longitude","coordonnes_gps__Accuracy","coordonnes_gps__Altitude","coordonnes_gps__Timestamp"
134,2,14.66520898,-16.24526318,6.43200016021729,57,"2019-05-05T16:28:55"
395,2,14.5375431,-16.4761656,20.3680000305176,23,"2019-05-30T11:41:11"
551,2,12.50091944,-12.49734326,6.43200016021729,131,"2019-05-06T10:13:32"
250,2,14.53206326,-14.60025993,6.06799983978271,98,"2019-05-14T08:23:19"
375,2,15.62301032,-16.21747684,6.43200016021729,50,"2019-05-30T09:59:33"
203,2,16.03133358,-16.48560835,18.2240009307861,34,"2019-04-24T13:50:25"
517,2,13.91704762,-14.8664711,9.64800071716309,24,"2019-05-06T14:02:43"
384,2,14.34650948,-16.39767665,34.3040008544922,24,"2019-04-16T18:01:51"
494,2,14.10475532,-15.55388741,18.2240009307861,44,"2019-05-04T16:28:01"
205,2,16.01380445,-16.49461699,6.43200016021729,8,"2019-05-09T16:22:32"
492,2,14.11228508,-15.54186886,7.50400018692017,24,"2019-05-09T17:23:09"
162,2,14.88739653,-15.88053467,7.50400018692017,82,"2019-07-02T10:26:29"
229,2,13.76127674,-13.6628134,12.1359996795654,88,"2019-04-22T16:56:49"
198,2,16.63271898,-14.9100564,13.9360008239746,146,"2019-05-08T17:56:48"
60,2,14.73280315,-17.33374329,7.50400018692017,21,"2019-06-01T17:32:55"
324,2,14.80466676,-16.92694455,4.28800010681152,90,"2019-06-20T15:59:07"
181,2,16.51956134,-15.44695047,4.28800010681152,39,"2019-05-31T10:13:37"
8,2,14.7065038,-17.4559148,24.2339992523193,47.7000007629395,"2019-05-15T14:38:14"
444,2,12.79926633,-13.66090867,36.4079971313477,76,"2019-06-12T10:36:21"
478,2,15.26125563,-12.8626012,7.50400018692017,57,"2019-06-27T17:14:02"
209,2,16.00423966,-16.48951398,16.0799999237061,50,"2019-05-22T12:13:29"
454,2,13.27598958,-15.09881438,24.2719993591309,77,"2019-04-16T10:35:48"
212,2,16.05415104,-16.42472544,10.7200002670288,14,"2019-05-18T11:00:13"
391,2,14.53678767,-16.28578832,21.4400005340576,19,"2019-04-21T10:15:23"
549,2,12.88017518,-12.1786806,10.7200002670288,191,"2019-06-18T09:27:20"
94,2,12.75740188,-16.08666585,9.64800071716309,34,"2019-04-21T10:49:17"
511,2,14.0321987,-15.72573744,9.64800071716309,66,"2019-05-22T11:11:18"
86,2,14.76754919,-17.38551526,25.7280006408691,29,"2019-04-28T12:09:54"
524,2,14.48105344,-15.25259468,13.6529998779297,74,"2019-06-25T09:57:37"
282,2,13.79251139,-15.47537065,34.3040008544922,6,"2019-04-26T14:02:07"
20,2,14.749019,-17.4693456,41.9640007019043,66.7999954223633,"2019-06-22T15:39:00"
109,2,12.56193896,-16.28123105,19.7209987640381,61,"2019-05-30T12:24:43"
190,2,16.03700011,-14.55174372,7.50400018692017,77,"2019-06-11T17:22:51"
130,2,,,,,"##N/A##"
14,2,14.7242726,-17.4290068,20,37.8999977111816,"2019-07-01T17:00:47"
194,2,16.22678821,-15.30165402,8.57600021362305,88,"2019-05-12T22:06:14"
264,2,14.14422524,-16.07729483,39.6640014648438,44,"2019-04-16T17:12:50"
221,2,13.78863344,-13.68153636,4.28800010681152,79,"2019-04-17T15:55:01"
528,2,12.55312012,-12.1777516,7.50400018692017,150,"2019-05-28T17:04:54"
314,2,14.51150104,-16.89109763,24.6560001373291,21,"2019-05-26T14:58:51"
258,2,14.16232993,-16.07633043,27.8720016479492,37,"2019-06-22T15:43:49"
80,2,14.7850293,-17.3832008,20,0,"2019-05-13T12:55:19"
443,2,12.93265108,-14.0840713,10.6189994812012,48,"2019-05-17T16:25:01"
168,2,14.8355977,-15.90673207,8.57600021362305,79,"2019-05-23T15:57:28"
577,2,13.0615589,-15.63560471,4.28800010681152,52,"2019-05-26T10:37:14"
448,2,12.73554602,-14.20123103,16.6870002746582,52,"2019-05-08T11:27:21"
266,2,14.13720328,-16.06427549,7.50400018692017,51,"2019-05-30T11:19:46"
351,2,15.38510208,-16.35319105,31.0880012512207,-4,"2019-06-15T10:59:34"
32,2,14.75453624,-17.44934514,11.7919998168945,38,"2019-06-01T11:08:39"
2,2,14.6777179,-17.449287,23.6459999084473,41.0999984741211,"2019-04-16T17:14:10"
562,2,13.02470314,-11.87440812,9.10199928283691,147,"2019-05-10T14:41:32"
342,2,15.02612162,-16.76987521,3.21600008010864,79,"2019-05-03T10:39:20"
356,2,15.35339825,-15.46866283,10.7200002670288,57,"2019-05-15T09:41:19"
46,2,14.77128956,-17.31353066,21.4400005340576,62,"2019-04-29T15:06:25"
90,2,12.89897615,-16.3479408,16.6870002746582,15,"2019-04-16T09:33:23"
117,2,12.56934101,-16.26419849,6.43200016021729,40,"2019-07-02T16:57:31"
138,2,14.65990135,-16.20844279,23.5839996337891,-24,"2019-06-11T17:23:41"
246,2,13.83168769,-14.61986959,10.6189994812012,99,"2019-04-18T15:01:23"
575,2,12.92928768,-15.84668069,13.9360008239746,18,"2019-05-05T15:49:15"
322,2,14.77319821,-17.06988871,7.50400018692017,66,"2019-06-19T10:50:13"
363,2,14.96747985,-15.78218749,21.4400005340576,90,"2019-05-17T11:25:21"
216,2,15.0227376,-12.5431025,48.9000015258789,0,"2019-05-12T09:48:19"
544,2,12.55526125,-12.2046947,11.7919998168945,131,"2019-05-23T10:18:37"
330,2,14.77167775,-16.94468154,21.4400005340576,102,"2019-05-24T16:38:52"
84,2,14.7876436,-17.3769622,20,0,"2019-04-20T09:34:56"
573,2,12.87101448,-15.60548323,9.64800071716309,56,"2019-06-27T10:34:25"
373,2,15.63790915,-16.21959817,4.28800010681152,70,"2019-05-20T09:51:31"
260,2,14.15200001,-16.08126138,9.64800071716309,49,"2019-04-21T10:04:45"
121,2,12.57488088,-16.26187584,8.57600021362305,41,"2019-05-15T09:48:31"
107,2,12.56173002,-16.29196878,34.890998840332,89,"2019-05-17T09:06:18"
123,2,12.55441147,-16.25138012,10.7200002670288,52,"2019-05-01T19:05:03"
146,2,14.61805891,-16.26053171,8.57600021362305,46,"2019-05-30T10:33:31"
519,2,,,,,"##N/A##"
336,2,15.12786616,-16.90957999,10.7200002670288,24,"2019-06-29T13:30:58"
380,2,15.69910538,-16.12735828,7.50400018692017,38,"2019-05-12T07:42:28"
354,2,15.35194104,-15.48240049,20.3680000305176,73,"2019-05-06T20:19:03"
166,2,14.85882855,-15.88149688,15.0080003738403,70,"2019-06-26T13:49:32"
296,2,14.18500681,-16.85793502,6.43200016021729,28,"2019-06-24T14:19:07"
365,2,15.61029864,-16.21604837,5.3600001335144,59,"2019-04-24T17:31:25"
300,2,14.42788123,-16.98565838,15.0080003738403,45,"2019-06-13T17:02:19"
473,2,15.77231169,-13.45718028,6.43200016021729,68,"2019-04-17T10:03:04"
439,2,13.15182067,-14.11309414,9.10199928283691,92,"2019-06-01T13:28:01"
28,2,14.74304522,-17.45582793,46.0960006713867,54,"2019-06-20T10:55:21"
214,2,15.8873384,-16.5094258,6.43200016021729,19,"2019-06-12T18:22:37"
490,2,15.25906563,-14.46075766,6.43200016021729,53,"2019-06-15T13:43:25"
405,2,13.9858149,-16.2562793,10.7200002670288,59,"2019-06-29T10:26:15"
30,2,14.74444906,-17.44318076,39.6640014648438,67,"2019-06-24T12:06:32"
393,2,14.14243881,-16.74524127,10.7200002670288,14,"2019-05-18T10:31:25"
262,2,14.15441251,-16.06106782,16.0799999237061,20,"2019-05-08T11:57:25"
274,2,14.02940644,-15.90763244,7.50400018692017,28,"2019-04-24T17:26:39"
458,2,15.66048223,-13.25514598,7.50400018692017,64,"2019-07-01T15:55:21"
476,2,15.48604986,-13.17498535,5.3600001335144,47,"2019-06-17T16:48:39"
397,2,14.51707561,-16.33284377,4.28800010681152,41,"2019-06-18T10:09:52"
326,2,14.78698613,-16.91955444,26.8000011444092,110,"2019-04-28T13:40:37"
111,2,12.58060619,-16.28064958,18.2039985656738,39,"2019-05-04T16:15:51"
136,2,14.67072126,-16.22381645,6.43200016021729,35,"2019-05-25T17:41:07"
44,2,14.78625046,-17.32979131,28.9440002441406,25,"2019-04-21T16:02:23"
484,2,15.27659195,-12.95994352,3.21600008010864,92,"2019-05-13T08:32:11"
568,2,12.70759168,-15.55289305,4.28800010681152,12,"2019-05-16T09:20:40"
144,2,,,,,"##N/A##"
231,2,13.7719749,-13.65078966,10.6189994812012,91,"2019-05-05T17:58:10"
298,2,14.42349724,-16.94355876,5.3600001335144,59,"2019-04-20T18:48:19"
308,2,14.53901435,-16.79784694,4.28800010681152,40,"2019-04-21T14:12:49"
538,2,,,,,"##N/A##"
382,2,15.94175516,-16.16294251,4.28800010681152,18,"2019-04-17T15:08:34"
155,2,14.80907631,-15.91176173,15.0080003738403,63,"2019-05-10T11:57:28"
418,2,14.69798017,-15.64693973,22.5120010375977,67,"2019-06-20T17:29:07"
500,2,13.81357868,-15.40492583,3.21600008010864,87,"2019-06-13T10:21:41"
252,2,14.1580545,-16.10096121,8.57600021362305,39,"2019-07-02T15:42:20"
428,2,12.88605541,-14.93197629,4.28800010681152,66,"2019-04-29T17:27:25"
113,2,12.57059729,-16.27179809,11.7919998168945,35,"2019-06-01T16:20:44"
58,2,14.75693842,-17.36582264,9.64800071716309,50,"2019-07-08T10:43:03"
414,2,13.86500992,-16.24152516,7.50400018692017,58,"2019-06-28T15:48:19"
140,2,14.64786275,-16.21847826,16.0799999237061,14,"2019-06-19T17:19:13"
225,2,13.75589571,-13.67530237,6.43200016021729,74,"2019-04-27T17:35:08"
441,2,12.91617505,-14.15945091,13.6529998779297,79,"2019-04-28T09:34:40"
349,2,15.28019227,-16.52388273,16.0799999237061,84,"2019-04-16T10:24:38"
201,2,16.02692169,-16.50884233,6.43200016021729,40,"2019-04-24T21:55:30"
196,2,16.51613043,-14.50108602,24.6560001373291,44,"2019-06-29T20:11:59"
62,2,14.74832343,-17.30992654,16.0799999237061,36,"2019-04-20T17:42:14"
530,2,12.55509697,-12.17619435,28.8229999542236,144,"2019-06-17T17:24:29"
469,2,15.81311907,-13.49556319,5.3600001335144,69,"2019-04-24T10:20:26"
248,2,14.17444651,-14.15952309,6.06799983978271,73,"2019-05-24T13:07:40"
456,2,13.44530267,-15.13293807,6.06799983978271,65,"2019-04-23T12:44:51"
153,2,14.81231056,-15.90447468,9.64800071716309,50,"2019-07-04T12:15:20"
564,2,13.092642,-12.12445564,7.58500003814697,244,"2019-05-06T09:09:33"
590,2,12.56979708,-15.67807812,13.9360008239746,51,"2019-06-23T09:40:23"
407,2,13.60698863,-16.42324615,15.0080003738403,41,"2019-06-22T14:43:07"
128,2,14.70144199,-16.44991381,17.1520004272461,37,"2019-04-21T17:57:27"
452,2,12.94699294,-13.93882438,13.6529998779297,62,"2019-05-16T10:50:46"
183,2,16.01018866,-16.16680292,7.50400018692017,49,"2019-04-29T18:35:15"
587,2,13.14603758,-15.53756973,13.9360008239746,87,"2019-04-23T15:53:59"
172,2,14.83351818,-15.57403397,45.0240020751953,71,"2019-06-24T17:14:50"
207,2,16.00415859,-16.49077096,31.0880012512207,45,"2019-05-12T17:10:47"
542,2,12.56139165,-12.20030882,15.0080003738403,175,"2019-05-27T16:34:08"
386,2,14.33126036,-16.41055835,8.57600021362305,48,"2019-05-02T17:31:45"
526,2,14.14828503,-15.28603317,4.55099964141846,70,"2019-06-17T10:42:37"
105,2,12.56817411,-16.28804515,10.6189994812012,64,"2019-04-22T11:28:13"
506,2,,,,,"##N/A##"
553,2,,,,,"##N/A##"
558,2,12.55535634,-12.86036701,12.8640003204346,139,"2019-04-24T13:16:28"
482,2,15.5537425,-13.10316698,11.7919998168945,45,"2019-04-28T10:01:36"
254,2,14.17206287,-16.08036769,18.2240009307861,29,"2019-06-29T09:55:58"
475,2,15.55843558,-13.70744071,3.21600008010864,94,"2019-06-26T10:47:49"
18,2,14.72136424,-17.48966458,8.57600021362305,63,"2019-06-13T15:19:33"
437,2,13.14666738,-14.11453926,16.6870002746582,68,"2019-05-29T15:43:33"
6,2,,,,,"##N/A##"
256,2,14.1399173,-16.0783102,45.5999984741211,0,"2019-05-16T17:12:30"
480,2,15.34201745,-13.02873579,21.4400005340576,41,"2019-06-22T10:14:39"
401,2,14.12143781,-16.4658029,16.0799999237061,36,"2019-05-22T10:10:13"
310,2,14.47733633,-16.619338,6.43200016021729,45,"2019-04-28T17:22:57"
42,2,14.79009343,-17.33617046,24.6560001373291,22,"2019-04-14T15:22:42"
36,2,14.7850251,-17.3832189,20,0,"2019-05-14T12:16:00"
367,2,15.60564751,-16.22351777,4.28800010681152,70,"2019-06-23T11:49:31"
304,2,14.50699538,-17.0038478,7.50400018692017,69,"2019-07-01T18:23:27"
69,2,14.797328,-17.19039902,5.3600001335144,41,"2019-04-17T11:53:07"
532,2,12.55726283,-12.17462466,10.6189994812012,143,"2019-04-30T17:09:00"
540,2,12.55927282,-12.19092574,8.57600021362305,161,"2019-05-19T10:11:06"
119,2,12.57951374,-16.26655358,41.8080024719238,14,"2019-06-23T09:54:30"
496,2,14.09406413,-15.54515514,6.43200016021729,63,"2019-05-28T08:45:45"
279,2,13.7425427,-15.7778487,200,0,"2019-04-27T16:15:00"
124,2,12.59225013,-16.08038201,24.6560001373291,54,"2019-05-21T10:31:34"
359,2,15.29246001,-15.16624706,8.57600021362305,84,"2019-05-30T12:05:43"
318,2,14.74194455,-16.67272933,19.2960014343262,61,"2019-04-19T19:38:37"
232,2,13.87408171,-14.08195627,7.50400018692017,52,"2019-05-03T17:52:03"
555,2,12.63845487,-12.81940262,4.28800010681152,126,"2019-04-17T10:48:31"
504,2,13.93427358,-15.20878768,3.21600008010864,85,"2019-05-21T10:10:34"
16,2,14.7224035,-17.4544196,24.4419994354248,58.2999992370605,"2019-06-18T16:49:48"
75,2,14.86404249,-17.21112902,9.64800071716309,34,"2019-06-29T17:35:14"
585,2,12.99072795,-15.74459024,9.64800071716309,16,"2019-05-21T11:21:06"
435,2,12.94104401,-14.17080073,9.10199928283691,55,"2019-05-20T11:19:45"
294,2,14.39998973,-15.98574771,9.64800071716309,73,"2019-05-03T15:30:27"
270,2,13.91710355,-15.92126734,11.7919998168945,-23,"2019-06-22T11:03:44"
151,2,14.80163655,-15.90235646,20.3680000305176,61,"2019-07-04T11:51:49"
64,2,14.71025958,-17.15238422,19.2960014343262,61,"2019-06-12T16:07:07"
40,2,14.76975964,-17.36874907,5.3600001335144,55,"2019-05-15T11:26:23"
547,2,12.63437535,-12.4154818,4.28800010681152,146,"2019-06-24T13:51:14"
433,2,12.70731831,-14.47740078,18.2240009307861,56,"2019-04-25T10:18:54"
509,2,,,,,"##N/A##"
158,2,14.85909621,-15.84484949,25.7280006408691,71,"2019-05-02T17:28:46"
164,2,14.87081516,-15.95060034,26.8000011444092,73,"2019-04-18T17:25:25"
92,2,12.72587458,-16.46250611,15.1700000762939,34,"2019-05-22T10:28:16"
560,2,12.44355515,-11.37417819,16.6870002746582,177,"2019-04-21T09:18:46"
10,2,14.71614683,-17.44776352,43.9519996643066,11,"2019-05-15T12:26:09"
174,2,16.47524379,-15.71801313,35.3759994506836,26,"2019-06-19T17:23:32"
596,2,12.8812117,-14.9399328,23.8519992828369,0,"2019-05-22T12:12:15"
488,2,15.03758024,-13.61256913,5.3600001335144,73,"2019-06-10T13:01:39"
291,2,14.36945377,-15.74769671,6.43200016021729,60,"2019-06-14T14:56:06"
471,2,16.07362166,-13.48960297,9.64800071716309,46,"2019-05-28T09:39:33"
78,2,14.71628437,-17.25165135,49.3120002746582,41,"2019-05-08T14:59:46"
160,2,14.8765447,-15.86169413,16.0799999237061,59,"2019-05-25T09:30:52"
431,2,12.77186037,-14.94600431,24.6560001373291,-1,"2019-05-10T09:40:48"
347,2,15.0416233,-15.86095167,9.64800071716309,96,"2019-04-28T17:27:41"
71,2,14.78999689,-17.29423081,34.3040008544922,109,"2019-04-30T17:06:13"
292,2,14.1389984,-16.0781366,20,0,"2019-05-29T14:48:03"
142,2,14.62813492,-16.23910282,17.1520004272461,33,"2019-05-10T14:35:47"
192,2,16.14658796,-13.72176558,7.50400018692017,56,"2019-04-21T11:35:47"
211,2,16.05334676,-16.45225072,15.0080003738403,45,"2019-05-27T12:45:26"
467,2,16.10176936,-13.69893977,5.3600001335144,53,"2019-06-19T16:18:18"
132,2,14.57457785,-16.57977614,32.1599998474121,9,"2019-04-25T12:10:39"
149,2,14.78857306,-15.90780698,7.50400018692017,64,"2019-06-02T12:13:12"
312,2,14.34003067,-16.92365279,23.5839996337891,49,"2019-05-10T10:31:52"
188,2,16.33595764,-14.16927856,18.2240009307861,38,"2019-04-24T18:50:19"
570,2,12.82699602,-15.9770689,6.43200016021729,41,"2019-05-01T17:19:31"
245,2,13.97844569,-14.56878925,15.1700000762939,75,"2019-05-18T11:28:49"
424,2,12.90662743,-14.94162327,18.2240009307861,62,"2019-04-20T17:06:35"
460,2,15.60494869,-13.33878673,5.3600001335144,67,"2019-05-17T09:20:05"
462,2,15.60144527,-13.32282816,9.64800071716309,52,"2019-06-20T17:40:20"
238,2,13.34400986,-13.67866146,18.2039985656738,19,"2019-06-26T12:31:25"
502,2,14.44749027,-15.64951505,19.2960014343262,69,"2019-04-27T10:05:40"
34,2,14.7850251,-17.3832189,20,0,"2019-05-21T11:32:45"
4,2,14.68512118,-17.44927441,3.21600008010864,68,"2019-07-06T22:17:13"
328,2,14.77174619,-16.91538344,11.7919998168945,108,"2019-05-10T17:15:03"
376,2,15.39743578,-15.92639047,13.9360008239746,87,"2019-05-23T10:39:35"
88,2,13.02795323,-16.62210079,25.7889995574951,18,"2019-06-20T10:23:28"
98,2,12.92714544,-16.7375041,15.1700000762939,49,"2019-06-11T10:45:41"
170,2,14.83554966,-15.89782143,28.9440002441406,76,"2019-05-27T12:48:10"
417,2,14.48981933,-16.06426702,34.3040008544922,48,"2019-06-26T17:29:43"
126,2,12.46898435,-16.40672529,7.50400018692017,37,"2019-06-19T11:04:20"
100,2,13.07781729,-16.53567035,13.6529998779297,60,"2019-05-11T11:12:30"
409,2,14.08132401,-16.48138886,5.3600001335144,35,"2019-06-13T16:55:55"
176,2,16.46179092,-15.66348418,11.7919998168945,52,"2019-05-25T10:53:09"
185,2,16.51885515,-14.6452593,18.2240009307861,47,"2019-05-03T17:16:09"
352,2,15.39689151,-15.10667033,27.8720016479492,93,"2019-05-23T17:15:21"
73,2,14.80015704,-17.27201119,21.4400005340576,-15,"2019-05-12T12:08:50"
536,2,12.56250524,-12.18086848,25.7889995574951,159,"2019-06-14T10:22:17"
581,2,13.19500605,-15.64007765,5.3600001335144,49,"2019-06-21T11:00:15"
67,2,14.74179176,-17.24750878,37.5200004577637,71,"2019-05-27T17:50:17"
446,2,13.14170212,-13.75318044,7.58500003814697,100,"2019-06-17T16:25:55"
594,2,12.55221704,-15.74046134,18.2240009307861,51,"2019-06-19T10:36:04"
399,2,14.33394518,-16.47461182,11.7919998168945,35,"2019-05-08T10:47:38"
48,2,14.75673157,-17.39200817,7.50400018692017,36,"2019-07-02T09:22:19"
286,2,13.87010649,-15.80808136,8.57600021362305,33,"2019-05-17T11:07:29"
268,2,14.1547015,-16.05783083,18.2240009307861,19,"2019-06-10T17:25:34"
306,2,14.44958994,-17.01394436,5.3600001335144,51,"2019-05-06T10:52:43"
412,2,13.88893174,-16.73073775,47.1679992675781,45,"2019-06-29T21:51:13"
583,2,13.27263088,-15.78779322,8.57600021362305,36,"2019-05-30T12:29:03"
26,2,14.7335877,-17.4556509,24.5820007324219,0,"2019-07-01T12:06:16"
12,2,14.71262025,-17.4443909,21.4400005340576,53,"2019-05-20T12:28:19"
234,2,13.81773085,-13.91783888,8.57600021362305,85,"2019-05-29T11:18:25"
598,2,12.66242749,-15.51926669,7.50400018692017,45,"2019-05-26T10:15:52"
82,2,14.7876436,-17.3769622,20,0,"2019-04-22T11:09:55"
76,2,14.73244717,-17.2700083,28.9440002441406,20,"2019-05-21T16:42:54"
227,2,13.77279827,-13.66767954,15.0080003738403,75,"2019-06-12T09:40:43"
332,2,14.95177148,-16.82111724,6.43200016021729,96,"2019-04-25T17:18:13"
338,2,15.16155364,-16.53827289,12.8640003204346,90,"2019-05-31T14:57:21"
272,2,14.08846018,-16.05955093,5.3600001335144,34,"2019-05-21T09:58:42"
403,2,13.87680189,-16.36375934,15.0080003738403,12,"2019-06-17T16:55:37"
334,2,15.14172487,-16.89037868,48.2400016784668,61,"2019-06-12T17:06:28"
52,2,14.76814395,-17.37755707,9.64800071716309,66,"2019-05-19T11:31:17"
102,2,12.46723322,-16.7814248,4.28800010681152,8,"2019-05-06T09:57:31"
316,2,14.91591106,-17.1177346,47.1679992675781,69,"2019-06-18T12:21:29"
566,2,12.70713974,-15.55800589,6.43200016021729,58,"2019-06-11T17:26:07"
156,2,14.78099006,-15.96926363,3.21600008010864,52,"2019-05-17T10:48:18"
515,2,13.97672147,-14.79719286,23.5839996337891,21,"2019-05-16T18:11:39"
592,2,12.6494745,-15.42628341,10.7200002670288,42,"2019-05-18T10:48:14"
486,2,15.4732854,-13.049372,41.5880012512207,0,"2019-05-07T09:07:31"
450,2,12.80486405,-14.03326308,13.6529998779297,53,"2019-05-02T14:42:05"
284,2,13.70502846,-15.8097208,6.43200016021729,63,"2019-05-10T17:04:55"
464,2,15.96878811,-13.60942834,12.8640003204346,34,"2019-06-15T11:04:26"
178,2,16.2727418,-16.14615137,8.57600021362305,26,"2019-06-18T18:43:00"
96,2,12.95155592,-16.52090715,9.10199928283691,72,"2019-04-28T11:05:32"
38,2,14.7724575,-17.35269035,13.9360008239746,54,"2019-05-02T17:11:33"
302,2,14.43431943,-16.96641108,18.2240009307861,65,"2019-05-18T11:39:12"
378,2,15.99662759,-15.99978386,3.21600008010864,34,"2019-04-30T12:24:20"
243,2,14.31589028,-13.03501478,5.3600001335144,83,"2019-04-20T16:20:25"
276,2,13.95881043,-15.89318799,23.5839996337891,40,"2019-06-16T11:15:22"
320,2,14.8618402,-16.66415703,42.8800010681152,81,"2019-05-16T15:04:38"
344,2,15.37832297,-16.44590914,10.7200002670288,68,"2019-04-25T17:52:57"
513,2,13.97568403,-14.80871469,27.8720016479492,16,"2019-05-11T17:39:44"
422,2,12.8911609,-14.94515874,4.28800010681152,38,"2019-05-05T17:03:42"
236,2,13.61617687,-13.95474451,9.10199928283691,88,"2019-04-29T13:07:13"
410,2,13.93031842,-16.33525744,35.3759994506836,39,"2019-06-11T13:49:11"
288,2,13.79507854,-16.16608365,33.2320022583008,52,"2019-05-25T16:35:04"
54,2,14.7454446,-17.3889935,24.4179992675781,0,"2019-06-23T12:32:55"
548,1,,,,,"##N/A##"
419,1,14.2729153,-15.9459991,34.5,0,"2018-12-09T12:23:41"
257,1,14.1621359,-16.0651401,12.5,36.4000015258789,"2018-10-21T20:02:40"
317,1,14.6204319,-16.9335895,14.5,101.5,"2018-12-11T18:46:01"
394,1,14.0124075,-16.7666639,10,29.7999992370605,"2018-11-27T19:36:19"
189,1,16.4557921,-14.327483,13,67.3000030517578,"2018-10-10T11:13:13"
275,1,13.9504311,-15.7488766,10.5,67.6999969482422,"2018-11-10T10:44:33"
55,1,14.7403482,-17.3741318,10,50,"2018-12-13T17:07:08"
535,1,12.5608525,-12.1885408,11,193.399993896484,"2018-12-02T18:16:21"
152,1,14.902758,-15.8967352,12,73.1999969482422,"2018-10-18T13:13:03"
481,1,15.3681146,-13.1362477,12.5,66.8000030517578,"2018-09-27T17:34:56"
179,1,16.4360613,-15.6979335,15,68.4000015258789,"2018-11-25T14:00:25"
83,1,14.784037,-17.3711283,20,0,"2018-10-03T12:49:16"
89,1,13.0754675,-16.0527448,14.5,48.7999992370605,"2018-10-01T10:38:30"
416,1,14.4939235,-16.071728,25,56.5,"2018-12-05T17:57:28"
25,1,14.733364,-17.4538673,30,0,"2018-11-27T16:00:09"
470,1,15.8878635,-13.4939333,15,41.2999992370605,"2018-11-23T12:29:48"
241,1,14.1834739,-12.7137148,18.5,115,"2018-12-01T18:53:09"
461,1,15.6109013,-13.3265497,19.5,56.2000007629395,"2018-10-14T11:57:44"
197,1,16.5928842,-14.6091551,11.5,39.0999984741211,"2018-09-26T15:29:50"
43,1,14.7736887,-17.3266381,11.5,28.7999992370605,"2018-12-11T13:58:20"
381,1,15.7039376,-16.4756692,14.5,177.300003051758,"2018-12-01T17:27:09"
180,1,16.1976129,-15.5388112,10.5,52.9000015258789,"2018-11-29T18:49:31"
477,1,15.1942589,-12.9491979,26.3999996185303,0,"2018-11-03T17:27:59"
253,1,14.1666693,-16.087006,28,73.0999984741211,"2018-10-20T17:25:09"
59,1,14.7636012,-17.3521539,27,0,"2018-11-12T13:50:53"
70,1,14.8067132,-17.1824951,9.5,46.2999992370605,"2018-11-02T16:46:53"
572,1,12.8176471,-15.4767187,18,46.7000007629395,"2018-11-16T14:58:15"
593,1,12.5699632,-15.8886255,10,15.6999998092651,"2018-11-20T17:31:07"
171,1,14.8132514,-15.8591002,12.5,75.1999969482422,"2018-11-22T13:28:35"
495,1,14.0955608,-15.5518991,10.5,55,"2018-10-05T15:55:02"
514,1,13.9813446,-14.8044016,34.1360015869141,0,"2018-11-21T14:33:23"
567,1,12.710102,-15.553392,25.1660003662109,0,"2018-11-27T09:00:24"
333,1,14.9541508,-16.8128306,29,0,"2018-11-09T11:04:03"
19,1,14.7206229,-17.4778271,18.5,53.7999992370605,"2018-12-09T18:10:03"
557,1,12.6953973,-12.8372601,9.5,111.800003051758,"2018-12-05T10:03:07"
385,1,14.3335083,-16.4016014,20,9.80000019073486,"2018-10-18T09:35:19"
