"grappe","vague","coordonnes_gps__Latitude","coordonnes_gps__Longitude","coordonnes_gps__Accuracy","coordonnes_gps__Altitude","coordonnes_gps__Timestamp"
630,2,6.38746983837336,-5.4940240457654,31,206,"2019-06-15T07:34:32"
878,2,6.73760070931166,-7.3538008891046,7,274,"2019-06-17T12:40:26"
272,2,7.40283091552556,-7.54251617006958,22,385,"2019-06-05T19:38:34"
788,2,9.87959860358387,-7.21903103403747,8,461,"2019-05-27T15:29:59"
690,2,9.21804402954876,-6.54323950409889,3,447,"2019-06-13T07:19:09"
998,2,5.7562057,-6.7911858,35,254,"2019-05-22T17:01:01"
1016,2,5.89489828795195,-6.42419476993382,12,184,"2019-05-27T18:32:41"
248,2,7.6404118,-7.6074252,21,599,"2019-06-10T08:23:55"
250,2,7.5984917,-7.2768006,17,300,"2019-06-16T08:06:31"
118,2,7.7083385,-6.3813435,21,354,"2019-06-13T19:00:22"
122,2,7.17478833161294,-6.66766625829041,18,251,"2019-05-29T16:59:23"
352,2,5.2042254852131,-6.70512054115534,9,93,"2019-06-08T10:21:35"
852,2,5.2498536,-4.9960243,31,83,"2019-05-23T16:49:07"
902,2,8.37337760254741,-4.71708063036203,3,383,"2019-05-27T20:41:43"
196,2,7.71072734612972,-5.03163392655551,13,375,"2019-05-27T17:22:04"
58,2,5.46039689797908,-4.01133293285966,5,110,"2019-06-12T08:32:56"
1000,2,5.58354096952826,-6.83148846030235,15,230,"2019-05-26T17:19:24"
856,2,5.1353713,-5.0250695,19,33,"2019-06-13T09:54:30"
850,2,5.1106574,-5.3373276,15,14,"2019-05-27T12:45:19"
18,2,5.3490649,-4.0290744,17,55,"2019-06-06T12:02:02"
906,2,8.29624992795289,-4.32386015541852,5,290,"2019-06-14T07:50:50"
30,2,5.24707750417292,-3.94121102057397,8,24,"2019-06-01T09:27:54"
356,2,5.0240063527599,-6.54981452040374,3,81,"2019-05-28T11:36:22"
218,2,6.72207541298121,-3.49591059610248,4,219,"2019-05-29T16:51:25"
698,2,9.87784175667912,-6.42285358160734,4,424,"2019-05-21T10:40:12"
344,2,7.9230338,-3.2042354,16,276,"2019-05-27T07:45:26"
642,2,6.4687304,-7.8838813,18,265,"2019-05-26T09:47:35"
580,2,5.62557001132518,-4.44193300791085,5,92,"2019-05-22T11:35:28"
236,2,7.14341813698411,-3.20404350757599,20,265,"2019-05-21T15:39:04"
752,2,8.05938203819096,-6.18916746228933,7,361,"2019-05-31T10:06:25"
258,2,7.31215925887227,-8.19875632412732,7,379,"2019-05-29T15:48:07"
960,2,5.91677618678659,-3.93767955712974,4,103,"2019-06-11T06:34:52"
1044,2,10.1060997135937,-5.47140095382929,10,366,"2019-06-05T16:33:01"
916,2,8.14572419039905,-5.09683138690889,15,335,"2019-05-22T15:47:37"
598,2,6.33984952233732,-5.83568081259727,15,278,"2019-06-10T07:33:50"
1018,2,5.76596948783845,-6.51270339265466,8,142,"2019-06-06T07:33:51"
254,2,7.52515846397728,-8.01284805871546,5,672,"2019-05-23T09:01:48"
376,2,4.90905035287142,-6.34902812540531,7,77,"2019-05-31T18:23:50"
256,2,7.26228412706405,-8.16885103471577,6,371,"2019-06-06T15:34:00"
38,2,5.34612687304616,-4.04071636497974,7,15,"2019-06-12T15:35:47"
816,2,5.14228653162718,-6.08621656894684,32,82,"2019-05-24T09:50:38"
1014,2,5.98614959511906,-6.42946514301002,3,241,"2019-05-19T20:28:17"
994,2,5.433503,-6.0272389,38,183,"2019-05-31T08:56:34"
532,2,5.81806121394038,-5.37268602289259,45,232,"2019-06-08T11:46:41"
402,2,9.75443080533296,-7.67900113016367,7,425,"2019-05-23T08:09:17"
374,2,4.7202303,-6.7375121,25,34,"2019-06-09T14:11:30"
786,2,9.9873566,-7.1503882,14,502,"2019-05-20T08:55:42"
874,2,6.88752060290426,-7.19426007941365,42,258,"2019-05-30T11:18:59"
34,2,5.333684,-4.0205518,20,0,"2019-06-01T09:39:24"
486,2,5.2981166,-3.435629,36,154,"2019-05-27T09:02:39"
150,2,9.46095652878284,-5.60973236337304,4,374,"2019-07-01T11:35:26"
900,2,7.26748132612556,-7.37121345475316,4,315,"2019-06-14T10:16:16"
242,2,7.33535818755627,-3.47374012693763,21,201,"2019-05-31T16:30:28"
948,2,7.4700171,-3.9614819,15,261,"2019-05-24T09:03:26"
244,2,6.182184163481,-3.45379798673093,16,126,"2019-06-12T09:42:38"
2,2,5.3374111,-4.0260642,15,67,"2019-06-01T16:21:52"
346,2,7.4067293,-3.0623199,41,270,"2019-06-14T09:27:04"
338,2,7.9608558,-3.8964524,21,220,"2019-05-22T08:32:00"
984,2,6.15059059113264,-3.64348045550287,49,166,"2019-06-02T18:16:03"
348,2,7.4945868,-3.1240577,26,250,"2019-06-10T10:19:25"
764,2,9.27313040010631,-2.99601196311414,8,331,"2019-06-05T11:40:26"
240,2,7.08984314929694,-3.44641797244549,45,211,"2019-06-07T11:37:03"
818,2,5.31039976514876,-6.27187840640545,13,78,"2019-06-14T09:16:08"
492,2,5.2771885,-3.5848474,35,42,"2019-06-13T16:20:50"
766,2,9.36936785001308,-2.75852750055492,3,275,"2019-06-11T19:38:13"
342,2,7.8023965,-3.1709997,20,308,"2019-06-04T22:46:30"
394,2,9.25704142078757,-7.82590496353805,16,495,"2019-05-29T18:11:07"
830,2,4.95721142739058,-6.07856690883636,18,34,"2019-06-03T10:16:23"
216,2,6.73806624021381,-3.49240662530065,19,212,"2019-05-27T09:27:26"
530,2,5.82160160411149,-5.34868402406573,27,160,"2019-06-03T16:26:50"
1020,2,5.55167976301163,-6.2553739361465,32,135,"2019-06-14T09:19:49"
238,2,6.91202735994011,-3.24384002946317,19,253,"2019-05-25T08:45:40"
782,2,,,,,"##N/A##"
834,2,5.03660737071186,-5.99976134486496,44,-22,"2019-05-29T08:38:31"
488,2,5.2105551213026,-3.21562050841749,8,39,"2019-06-02T08:46:49"
490,2,5.3990373,-3.5186265,25,28,"2019-06-07T08:21:50"
896,2,7.22686396446079,-7.21389703452587,4,299,"2019-06-03T09:11:05"
316,2,8.03619136568159,-2.79792278073728,35,373,"2019-06-30T12:57:33"
770,2,9.03196049854159,-3.11639662832022,33,383,"2019-06-25T07:29:24"
824,2,5.20873486530036,-6.35078052990139,6,97,"2019-06-17T07:24:35"
10,2,5.26113391388208,-3.98515457287431,15,31,"2019-06-30T13:38:46"
110,2,6.40424814540893,-6.14370150491595,25,262,"2019-06-23T18:02:33"
156,2,9.52184644527733,-5.7341447006911,9,404,"2019-06-17T11:32:09"
372,2,4.7719854,-6.6739312,48.9000015258789,0,"2019-06-26T15:05:56"
54,2,5.3345505008474,-4.05127630569041,5,69,"2019-07-01T19:28:25"
500,2,5.28172665741295,-2.90985999628901,4,104,"2019-06-22T09:33:47"
310,2,6.7282327,-5.3044239,37,220,"2019-06-26T09:27:54"
822,2,5.13580694328994,-6.35296368040144,4,127,"2019-06-22T09:35:25"
62,2,5.334676,-4.0809746,16,105,"2019-06-26T11:24:04"
942,2,7.81087407376617,-4.51686127111316,38,216,"2019-06-18T09:47:39"
40,2,5.27615583501756,-3.94906570203602,10,30,"2019-06-21T11:25:35"
1052,2,9.96584457345307,-5.14958809129894,49,352,"2019-06-24T06:12:12"
114,2,6.44983308389783,-6.14584526047111,41,282,"2019-06-29T16:53:09"
466,2,7.4302479,-6.0439447,32,259,"2019-07-01T16:15:02"
1082,2,6.35891177225858,-4.28730944171548,4,133,"2019-06-22T18:27:36"
1080,2,6.47244905121624,-4.33714681304991,16,156,"2019-06-27T18:52:59"
750,2,8.25726980343461,-5.63701009377837,36,361,"2019-06-18T15:12:36"
570,2,5.63545139506459,-4.00254593230784,14,61,"2019-06-27T17:38:13"
886,2,6.48235,-7.20330166666667,9.39999961853027,258,"2019-06-27T11:32:02"
884,2,6.60682223271579,-7.3840871360153,24,290,"2019-06-20T08:37:26"
582,2,6.1291027860716,-4.89043565467,7,103,"2019-06-30T18:34:03"
514,2,7.8204387,-6.5218039,31,343,"2019-06-21T17:52:13"
890,2,6.74210221040994,-7.18779494985938,6,278,"2019-07-05T08:45:52"
154,2,9.45570518262684,-5.63805850222707,43,648,"2019-06-29T09:31:52"
678,2,7.8847278,-7.6710211,14,499,"2019-06-15T08:48:47"
660,2,6.0888289,-7.4930212,19,228,"2019-06-16T10:04:53"
468,2,7.58046925999224,-6.09115610830486,26,220,"2019-06-24T18:31:38"
572,2,6.0134054068476,-4.1432495880872,35,108,"2019-06-30T13:27:27"
972,2,5.7370687276125,-3.40386481024325,17,121,"2019-06-21T15:28:49"
612,2,6.06089169625193,-5.76846465468407,8,269,"2019-06-24T15:19:52"
974,2,5.47549002338201,-3.66146961227059,26,31,"2019-06-30T18:45:37"
568,2,6.09156778547913,-4.0617313887924,5,141,"2019-06-18T09:13:10"
518,2,7.99905760679394,-6.6601774469018,4,323,"2019-06-27T16:12:32"
658,2,6.2215425,-7.4901053,27,269,"2019-06-26T16:36:58"
516,2,7.96376644168049,-6.67628025636077,6,370,"2019-06-28T11:20:58"
594,2,6.01425524801016,-4.82178702950478,6,56,"2019-06-27T13:35:20"
1084,2,6.55075559858233,-4.50544092804193,9,129,"2019-06-18T18:55:34"
418,2,6.69729238841683,-4.83300955966115,6,160,"2019-06-29T16:34:04"
654,2,6.3802626,-7.3345086,15,246,"2019-06-28T08:33:52"
422,2,6.65440566837788,-4.70463970676064,10,114,"2019-06-19T18:35:00"
424,2,6.74105359241366,-4.74253437481821,5,136,"2019-06-23T07:40:44"
148,2,9.46793840266764,-5.63844683580101,16,386,"2019-06-23T16:53:59"
1056,2,9.9661644,-5.3364797,37,358,"2019-06-18T09:36:49"
392,2,9.81579174287617,-7.10149579681456,6,475,"2019-06-24T08:40:49"
388,2,9.92761525791138,-6.90481259487569,5,413,"2019-06-16T08:41:12"
78,2,5.3675681,-4.1012062,16,150,"2019-06-29T10:49:41"
284,2,6.98591358494014,-8.1578716635704,7,294,"2019-06-24T11:05:30"
204,2,7.7194501,-4.9966742,45,348,"2019-06-18T16:21:31"
616,2,6.37593499850482,-6.14759079180658,4,253,"2019-06-20T08:28:50"
366,2,4.7443879,-6.6321823,24.5869998931885,0,"2019-06-28T09:55:47"
60,2,5.31683061271906,-4.06618385575712,7,46,"2019-07-02T13:45:18"
554,2,5.85228230338544,-5.6803996860981,5,266,"2019-06-30T10:19:50"
308,2,6.80137190502137,-5.27732494287193,5,252,"2019-06-30T11:34:30"
298,2,6.81393109727651,-5.25919111445546,8,241,"2019-06-19T13:30:01"
368,2,4.7707395,-6.6639372,17,32,"2019-06-26T14:03:31"
762,2,8.19318722002208,-5.84327037446201,7,363,"2019-06-20T11:28:27"
632,2,6.4788063056767,-5.55837317369878,28,236,"2019-06-20T08:32:31"
976,2,5.5704412702471,-3.49813096225262,29,150,"2019-06-26T13:31:55"
798,2,10.2289127418771,-6.93902911618352,5,401,"2019-06-18T07:58:39"
716,2,7.42591832298785,-4.76639488711953,4,231,"2019-06-16T17:34:11"
842,2,5.42308183852583,-4.48987808078527,41,84,"2019-06-27T10:49:40"
332,2,7.2905412,-2.9742575,29,336,"2019-07-01T08:00:31"
692,2,9.51959108468145,-6.19108155369759,5,424,"2019-06-18T08:42:32"
712,2,7.17748554423451,-4.92548927664757,4,210,"2019-06-25T08:07:51"
556,2,6.00349766202271,-5.56895507499576,47,226,"2019-06-26T04:00:11"
552,2,5.64848232083023,-5.60749347321689,43,197,"2019-06-20T18:23:41"
964,2,5.81126294564456,-3.94916393794119,33,70,"2019-06-15T14:08:44"
796,2,10.2430474,-6.8771668,22,423,"2019-06-26T08:09:38"
686,2,9.52462370507419,-6.47475172765553,21,440,"2019-06-25T07:43:15"
152,2,9.44280757103115,-5.62319596298039,7,410,"2019-07-01T12:45:11"
860,2,5.1884447,-4.7191475,23,39,"2019-06-18T08:50:45"
910,2,7.99881981220096,-4.56275965087116,4,307,"2019-06-23T19:45:40"
440,2,6.92688667215407,-5.63740680925548,3,220,"2019-07-03T18:56:07"
76,2,5.35327160730958,-4.09552671946585,4,102,"2019-07-02T15:33:43"
464,2,7.5982567,-6.1471964,22,282,"2019-06-19T18:46:55"
908,2,8.71547605376691,-4.73899620585144,7,393,"2019-06-19T19:41:51"
132,2,6.75157661084086,-6.91217249259353,8,256,"2019-06-26T18:21:41"
46,2,5.34151355735958,-4.07727940008044,5,65,"2019-07-02T15:53:22"
1004,2,5.32000655774027,-6.52613463811576,14,155,"2019-06-18T17:17:17"
794,2,10.3597874008119,-6.81382326409221,42,350,"2019-06-27T09:39:43"
1006,2,5.42639197781682,-6.41829935833812,7,123,"2019-06-25T18:22:21"
992,2,5.97889120224863,-6.7348934803158,22,187,"2019-06-19T16:27:03"
200,2,7.6941132824868,-5.01009956002235,5,368,"2019-06-18T17:17:58"
946,2,7.5868137,-4.3850492,17,147,"2019-06-30T08:08:50"
208,2,7.663090727292,-4.76124429143965,6,269,"2019-06-26T08:08:03"
1002,2,5.42074265889823,-6.56371272169054,9,163,"2019-06-30T15:06:10"
134,2,6.9529597973451,-6.79349195212126,5,265,"2019-06-20T07:18:42"
1054,2,9.96479402761906,-5.14378303661942,7,354,"2019-06-30T20:18:14"
820,2,5.06218168884516,-6.26137311570346,18,53,"2019-06-27T08:05:32"
336,2,7.2982356,-3.2180741,24,205,"2019-06-25T18:14:28"
286,2,6.91125915851444,-8.20100979879498,3,300,"2019-06-18T20:33:42"
768,2,8.94894495606422,-3.1815848685801,2,318,"2019-06-18T17:46:55"
224,2,6.65975872892886,-3.67181070148945,15,180,"2019-07-03T09:10:50"
494,2,5.2078393,-3.5582245,15,33,"2019-06-19T12:40:34"
858,2,5.2845022,-4.3487922,20,6,"2019-06-24T16:48:08"
334,2,7.4717355,-3.2510083,25,208,"2019-06-21T16:05:31"
390,2,9.61404863744974,-6.82921285741031,5,502,"2019-06-26T08:02:19"
278,2,7.47711570002139,-7.48926367610693,8,414,"2019-07-01T11:57:16"
246,2,6.13378244452178,-3.21427278220654,44,146,"2019-06-17T09:03:30"
230,2,6.91257494967431,-3.41645518317819,27,243,"2019-06-23T10:34:40"
618,2,6.30785718094558,-5.88705416768789,4,279,"2019-06-17T07:00:01"
944,2,7.4983661,-4.2935764,19,157,"2019-06-25T19:41:04"
222,2,6.83292490895838,-3.57715462334454,28,224,"2019-06-26T17:52:14"
88,2,6.88883044291288,-6.4731921069324,4,279,"2019-06-24T18:02:03"
502,2,5.171428,-3.0664577,20,24,"2019-06-29T07:49:07"
1010,2,6.09647006727755,-6.62253079935908,6,257,"2019-06-23T15:11:06"
1012,2,6.27631075680256,-6.56559253111482,3,215,"2019-06-30T15:03:50"
454,2,6.6130478,-5.9788024,19,282,"2019-05-10T17:59:03"
498,2,5.215915,-3.7446087,39,48,"2019-08-25T14:20:01"
436,2,6.9209877,-5.6086105,15,204,"2019-06-07T17:25:07"
50,2,5.24707750417292,-3.94121102057397,8,24,"2019-06-01T09:27:54"
706,2,10.4895083,-6.4053997,32,376,"2018-10-06T09:19:39"
59,1,,,,,"##N/A##"
399,1,,,,,"##N/A##"
47,1,,,,,"##N/A##"
25,1,,,,,"##N/A##"
35,1,,,,,"##N/A##"
563,1,,,,,"##N/A##"
37,1,,,,,"##N/A##"
823,1,,,,,"##N/A##"
369,1,,,,,"##N/A##"
235,1,,,,,"##N/A##"
751,1,,,,,"##N/A##"
723,1,,,,,"##N/A##"
73,1,,,,,"##N/A##"
53,1,,,,,"##N/A##"
31,1,,,,,"##N/A##"
93,1,,,,,"##N/A##"
307,1,,,,,"##N/A##"
301,1,,,,,"##N/A##"
19,1,,,,,"##N/A##"
381,1,,,,,"##N/A##"
55,1,,,,,"##N/A##"
199,1,,,,,"##N/A##"
683,1,,,,,"##N/A##"
45,1,,,,,"##N/A##"
943,1,,,,,"##N/A##"
269,1,,,,,"##N/A##"
185,1,,,,,"##N/A##"
579,1,,,,,"##N/A##"
527,1,,,,,"##N/A##"
635,1,,,,,"##N/A##"
517,1,,,,,"##N/A##"
1,1,,,,,"##N/A##"
9,1,,,,,"##N/A##"
89,1,,,,,"##N/A##"
15,1,,,,,"##N/A##"
657,1,,,,,"##N/A##"
319,1,,,,,"##N/A##"
529,1,,,,,"##N/A##"
195,1,,,,,"##N/A##"
189,1,,,,,"##N/A##"
367,1,,,,,"##N/A##"
837,1,,,,,"##N/A##"
147,1,,,,,"##N/A##"
149,1,,,,,"##N/A##"
645,1,,,,,"##N/A##"
567,1,,,,,"##N/A##"
29,1,,,,,"##N/A##"
553,1,,,,,"##N/A##"
197,1,,,,,"##N/A##"
255,1,,,,,"##N/A##"
879,1,,,,,"##N/A##"
835,1,,,,,"##N/A##"
23,1,,,,,"##N/A##"
297,1,,,,,"##N/A##"
3,1,,,,,"##N/A##"
523,1,,,,,"##N/A##"
39,1,,,,,"##N/A##"
877,1,,,,,"##N/A##"
267,1,,,,,"##N/A##"
305,1,,,,,"##N/A##"
497,1,,,,,"##N/A##"
33,1,,,,,"##N/A##"
511,1,,,,,"##N/A##"
153,1,,,,,"##N/A##"
303,1,,,,,"##N/A##"
7,1,,,,,"##N/A##"
371,1,,,,,"##N/A##"
41,1,,,,,"##N/A##"
183,1,,,,,"##N/A##"
309,1,,,,,"##N/A##"
271,1,,,,,"##N/A##"
959,1,,,,,"##N/A##"
539,1,,,,,"##N/A##"
555,1,,,,,"##N/A##"
43,1,,,,,"##N/A##"
1023,1,,,,,"##N/A##"
273,1,,,,,"##N/A##"
495,1,,,,,"##N/A##"
931,1,,,,,"##N/A##"
201,1,,,,,"##N/A##"
749,1,,,,,"##N/A##"
85,1,,,,,"##N/A##"
437,1,,,,,"##N/A##"
577,1,,,,,"##N/A##"
75,1,,,,,"##N/A##"
531,1,,,,,"##N/A##"
1025,1,,,,,"##N/A##"
49,1,,,,,"##N/A##"
515,1,,,,,"##N/A##"
385,1,,,,,"##N/A##"
869,1,,,,,"##N/A##"
151,1,9.4441033,-5.6065637,23,362,"2018-10-14T08:29:46"
1029,1,9.6094201,-5.1905215,16,370,"2018-10-15T21:14:41"
601,1,6.0162886,-5.8725932,26,227,"2018-10-17T10:11:51"
739,1,8.8962405,-6.2587999,18,403,"2018-10-16T08:50:59"
709,1,10.2828554,-6.5751702,46,377,"2018-10-19T09:16:01"
571,1,6.1950481,-4.4366927,31,138,"2018-10-18T17:59:13"
127,1,7.387367,-6.4786202,32.0999984741211,0,"2018-10-19T17:09:12"
467,1,7.30401,-6.0014513,16,251,"2018-10-20T10:31:14"
1031,1,9.6003209,-5.1973429,38,374,"2018-10-17T21:54:23"
283,1,7.0369473,-8.1293009,24,307,"2018-10-19T09:41:50"
473,1,5.4804288,-3.329386,17,79,"2018-10-19T08:39:20"
595,1,6.4627591,-5.9535542,18,273,"2018-10-20T13:54:47"
887,1,6.8954442,-7.4322626,21,283,"2018-10-20T09:43:00"
855,1,5.3545453,-4.8901789,30,47,"2018-10-20T10:58:00"
1071,1,6.6541225,-4.2070589,21,247,"2018-10-17T09:32:09"
69,1,5.3312989,-4.1106457,18,67,"2018-10-21T17:58:37"
781,1,9.8445921,-3.5401829,31,387,"2018-10-18T11:39:49"
477,1,5.2948531,-3.0554876,32.0999984741211,0,"2018-10-22T08:25:27"
639,1,6.5097429,-8.0693299,18,324,"2018-10-20T11:49:18"
503,1,8.7694769,-7.0012331,15,444,"2018-10-21T16:21:11"
67,1,5.3215066,-4.0983044,38,10,"2018-10-19T09:42:38"
351,1,5.0488864,-6.7453741,27,99,"2018-10-21T16:56:03"
115,1,6.6455376,-6.3082036,37,246,"2018-10-22T09:40:09"
339,1,8.1110319,-3.6271114,28,254,"2018-10-22T17:01:08"
263,1,7.1432065,-8.1612497,30,408,"2018-10-25T08:55:26"
117,1,7.6957507,-6.5526241,14,328,"2018-10-25T07:12:41"
597,1,6.4396829,-5.9623941,20,290,"2018-10-23T08:13:13"
71,1,5.3413454,-4.1261815,31,30,"2018-10-26T16:20:21"
685,1,,,,,"##N/A##"
393,1,9.3208354,-7.6285974,16,509,"2018-10-22T11:34:51"
505,1,8.479734,-6.6046214,17,361,"2018-10-27T08:03:01"
853,1,5.2578502,-4.9920094,19,93,"2018-10-23T13:45:02"
875,1,6.8311323,-7.1392008,22,277,"2018-10-24T09:23:38"
953,1,6.0944369,-3.8656856,22,141,"2018-10-25T16:18:26"
983,1,6.1650492,-3.6370704,25,174,"2018-10-19T11:39:00"
459,1,7.5060296,-5.8448564,18,320,"2018-10-24T17:39:32"
551,1,6.103122,-5.5529912,17,238,"2018-10-22T17:19:33"
665,1,8.8736583,-7.7909678,16,528,"2018-10-28T18:14:31"
717,1,7.2905366,-4.7225924,22,259,"2018-10-21T15:28:19"
211,1,7.3509468,-5.5901164,21,305,"2018-10-20T11:33:43"
123,1,7.3208564,-6.7127685,16,267,"2018-10-29T08:07:59"
155,1,9.4883831,-5.5721622,17,389,"2018-10-22T17:33:51"
1033,1,9.5325203,-5.221414,26,362,"2018-10-24T20:33:09"
715,1,7.4062312,-4.8865442,23,237,"2018-10-17T09:21:02"
259,1,7.4514797,-8.3478197,20,408,"2018-10-28T09:17:40"
1073,1,6.575131,-4.2226334,21,200,"2018-10-29T06:44:39"
113,1,6.5639193,-6.1619353,24,278,"2018-10-30T09:06:01"
687,1,,,,,"##N/A##"
1075,1,6.7056591,-4.3450238,20,170,"2018-11-02T09:31:56"
817,1,5.4301132,-6.348446,34,101,"2018-11-01T11:03:20"
951,1,7.7460572,-3.9872104,32,253,"2018-10-22T17:03:01"
1069,1,6.7458456,-4.2590812,18,158,"2018-10-24T10:06:41"
1001,1,5.396009,-6.5549932,14,149,"2018-10-30T18:25:01"
985,1,6.2766213,-6.9952825,21,250,"2018-10-30T12:22:53"
949,1,7.6044991,-3.7304042,30,204,"2018-11-01T09:24:09"
429,1,7.001114,-5.5116113,23,256,"2018-10-31T17:58:13"
987,1,6.1725398,-7.0408145,16,239,"2018-11-04T16:32:17"
507,1,8.5699704,-6.6149163,19,346,"2018-11-02T08:57:33"
157,1,9.4341536,-5.6983385,47,410,"2018-10-28T09:40:15"
625,1,6.1881646,-5.6444724,38,273,"2018-11-02T10:21:08"
165,1,10.2346907649189,-5.94547050073743,46,393,"2018-11-03T17:23:16"
343,1,7.7091115,-3.0995533,13,247,"2018-10-29T09:38:11"
537,1,6.1172197,-5.3009939,23,224,"2018-10-29T09:07:43"
51,1,5.3404712,-4.070187,26,65,"2018-11-01T09:45:19"
483,1,5.5379344,-2.9899017,40,73,"2018-10-31T10:21:01"
787,1,10.1533256610855,-7.11982081644237,17,430,"2018-10-15T16:47:08"
789,1,9.9855379,-7.3867021,27,438,"2018-10-27T09:43:25"
785,1,10.0211078,-7.1991626,19,454,"2018-10-23T09:01:19"
109,1,6.4592866,-6.570927,24,250,"2018-11-08T14:30:30"
857,1,5.2921592,-4.774879,21,87,"2018-11-03T08:02:37"
805,1,10.2676765,-7.4964577,18,432,"2018-11-04T07:55:10"
859,1,5.2041397,-4.4223026,15,45,"2018-10-31T17:43:31"
689,1,,,,,"##N/A##"
111,1,6.4592399,-6.5710426,24,251,"2018-11-08T16:10:54"
671,1,8.5877541,-7.6395641,15,531,"2018-11-02T08:37:07"
559,1,5.7257725,-5.7237207,38,234,"2018-10-29T10:21:30"
667,1,8.7367101,-7.4941155,20,444,"2018-11-09T15:19:55"
1005,1,5.4438861,-6.6784382,19,213,"2018-11-01T18:11:55"
65,1,5.3134777,-4.0825863,16,38,"2018-11-07T16:34:29"
557,1,5.5770859,-5.9049563,38,225,"2018-11-02T19:47:41"
241,1,7.13245737366378,-3.61669491045177,47,169,"2018-11-04T16:53:04"
167,1,10.0141452,-5.9039569,22,390,"2018-11-09T10:51:07"
957,1,6.1768523,-3.9068471,19,137,"2018-11-06T07:35:37"
955,1,6.10970739740878,-3.87038234621286,50,156,"2018-10-31T09:57:45"
745,1,7.8819095,-5.9681691,22,299,"2018-10-29T19:53:20"
1003,1,5.4324401,-6.5604876,19,179,"2018-11-15T08:44:07"
693,1,9.5193321,-6.323351,19,362,"2018-11-13T08:25:26"
819,1,5.57127,-6.5209681,17,105,"2018-11-06T12:14:37"
759,1,8.5081921,-6.1418241,18,429,"2018-11-08T20:06:02"
991,1,5.9932582,-6.9734545,19,257,"2018-11-09T08:53:32"
623,1,6.2893562,-5.5753897,18,248,"2018-11-07T08:53:12"
825,1,5.2842667,-6.2431876,14,59,"2018-11-11T17:23:50"
747,1,7.8382689,-5.7595171,33,330,"2018-10-20T20:48:18"
293,1,6.9114225,-5.4643857,26,232,"2018-11-06T13:54:13"
243,1,6.0743867,-3.4135886,26,134,"2018-11-11T17:35:08"
525,1,5.7403132,-5.1279552,16,107,"2018-11-11T13:31:55"
373,1,4.7808998,-6.6514125,23,37,"2018-10-16T11:21:28"
61,1,5.4349714,-4.0180006,20,0,"2018-11-16T17:04:04"
637,1,6.5755419,-8.0281571,37,296,"2018-10-30T07:30:19"
629,1,6.3850102,-5.4172573,34,223,"2018-11-14T10:56:31"
989,1,6.1527912,-6.8623909,17,208,"2018-11-15T10:15:39"
107,1,6.492563,-6.5776582,21,248,"2018-11-16T20:02:42"
669,1,8.4773435,-7.1967157,20,361,"2018-11-17T08:44:27"
481,1,5.4775325,-2.8600209,36,45,"2018-11-10T18:08:42"
917,1,8.1361569,-5.1028659,28,332,"2018-10-27T16:45:32"
845,1,5.324879,-4.6592469,28,43,"2018-11-13T10:04:31"
691,1,9.8520375,-6.2509675,24,405,"2018-11-17T09:46:01"
767,1,9.2292536,-3.0641178,17,339,"2018-11-06T07:10:01"
843,1,5.4756474,-4.5074846,35,78,"2018-11-18T17:50:51"
925,1,8.4435918,-5.1513459,26,340,"2018-10-22T12:49:39"
377,1,4.9336459,-6.7728873,16,41,"2018-10-26T13:32:23"
769,1,8.8190839,-2.8938465,29,361,"2018-11-11T08:03:09"
923,1,8.6606825,-5.2815366,28,406,"2018-10-19T08:45:13"
365,1,4.7265901,-6.8156142,15,54,"2018-10-30T07:56:52"
1037,1,,,,,"##N/A##"
143,1,9.6632897,-5.7532731,21,366,"2018-11-21T07:14:14"
783,1,,,,,"##N/A##"
119,1,7.4784815,-6.9974178,17,267,"2018-11-09T08:07:08"
169,1,9.9034651,-5.7290637,17,412,"2018-11-17T16:43:16"
1043,1,,,,,"##N/A##"
125,1,7.6768038,-6.9688027,16,270,"2018-11-04T07:03:49"
279,1,7.758823,-8.0749985,17,606,"2018-11-21T17:39:14"
903,1,8.2512789,-4.8264846,23,268,"2018-11-03T07:30:19"
1035,1,,,,,"##N/A##"
261,1,7.2338841,-7.9328349,23,366,"2018-11-15T09:30:55"
627,1,6.4649443,-5.6920624,18,274,"2018-11-20T15:13:37"
257,1,7.2694336,-8.1454351,20,371,"2018-11-10T09:23:19"
207,1,,,,,"##N/A##"
973,1,5.6479469,-3.4194536,31,159,"2018-11-16T07:38:30"
501,1,5.2520654,-2.9720919,18,51,"2018-11-21T09:09:50"
633,1,6.4731107,-5.6088981,19,188,"2018-11-23T11:42:11"
963,1,5.9099345,-4.0131192,20,121,"2018-11-12T18:54:20"
313,1,6.7322696,-5.4127446,19,191,"2018-11-18T16:53:50"
499,1,5.2950224,-2.7855585,23,35,"2018-11-19T12:35:26"
765,1,9.2660028,-2.9962087,40,359,"2018-10-23T16:36:31"
295,1,6.8377989,-5.2585915,15,262,"2018-11-14T18:58:20"
245,1,6.2895649,-3.3160839,16,190,"2018-11-18T16:10:14"
1079,1,6.4660868,-4.3597262,16,159,"2018-11-11T15:55:20"
209,1,7.54047676920891,-5.06086464039981,45,312,"2018-11-03T09:30:47"
423,1,6.6572922,-4.7021667,16,130,"2018-10-31T16:02:26"
1077,1,6.4115921,-4.4425644,16,181,"2018-11-14T08:39:49"
213,1,7.5257313,-5.2248053,27,294,"2018-10-28T15:37:38"
