"case_id","ea_id","dist_road","dist_agmrkt","dist_auction","dist_admarc","dist_border","dist_popcenter","dist_boma","ssa_aez09","twi_mwi","sq1","sq2","sq3","sq4","sq5","sq6","sq7","af_bio_1_x","af_bio_8_x","af_bio_12_x","af_bio_13_x","af_bio_16_x","afmnslp_pct","srtm_1k","popdensity","cropshare","h2018_tot","h2018_wetQstart","h2018_wetQ","h2019_tot","h2019_wetQstart","h2019_wetQ","anntot_avg","wetQ_avgstart","wetQ_avg","h2018_ndvi_avg","h2018_ndvi_max","h2019_ndvi_avg","h2019_ndvi_max","ndvi_avg","ndvi_max","ea_lat_mod","ea_lon_mod"
"202062750140","20206275",16,28.5,72.3000030517578,15.1999998092651,128.800003051758,28.5,28.5332565307617,313,13,2,2,1,1,1,1,2,233,244,1149,274,770,4,576,20,24,1058,18,718,1082,17,765,909,17,720,0.252999991178513,0.43299999833107,0.187999993562698,0.418999999761581,0.261000007390976,0.493999987840652,-13.1541299819946,34.1675491333008
"202062750154","20206275",16,28.5,72.3000030517578,15.1999998092651,128.800003051758,28.5,28.5332565307617,313,13,2,2,1,1,1,1,2,233,244,1149,274,770,4,576,20,24,1058,18,718,1082,17,765,909,17,720,0.252999991178513,0.43299999833107,0.187999993562698,0.418999999761581,0.261000007390976,0.493999987840652,-13.1541299819946,34.1675491333008
"202062750173","20206275",16,28.5,72.3000030517578,15.1999998092651,128.800003051758,28.5,28.5332565307617,313,13,2,2,1,1,1,1,2,233,244,1149,274,770,4,576,20,24,1058,18,718,1082,17,765,909,17,720,0.252999991178513,0.43299999833107,0.187999993562698,0.418999999761581,0.261000007390976,0.493999987840652,-13.1541299819946,34.1675491333008
"202062750174","20206275",16,28.5,72.3000030517578,15.1999998092651,128.800003051758,28.5,28.5332565307617,313,13,2,2,1,1,1,1,2,233,244,1149,274,770,4,576,20,24,1058,18,718,1082,17,765,909,17,720,0.252999991178513,0.43299999833107,0.187999993562698,0.418999999761581,0.261000007390976,0.493999987840652,-13.1541299819946,34.1675491333008
"202062750188","20206275",16,28.5,72.3000030517578,15.1999998092651,128.800003051758,28.5,28.5332565307617,313,13,2,2,1,1,1,1,2,233,244,1149,274,770,4,576,20,24,1058,18,718,1082,17,765,909,17,720,0.252999991178513,0.43299999833107,0.187999993562698,0.418999999761581,0.261000007390976,0.493999987840652,-13.1541299819946,34.1675491333008
"202062750196","20206275",16,28.5,72.3000030517578,15.1999998092651,128.800003051758,28.5,28.5332565307617,313,13,2,2,1,1,1,1,2,233,244,1149,274,770,4,576,20,24,1058,18,718,1082,17,765,909,17,720,0.252999991178513,0.43299999833107,0.187999993562698,0.418999999761581,0.261000007390976,0.493999987840652,-13.1541299819946,34.1675491333008
"202062750197","20206275",16,28.5,72.3000030517578,15.1999998092651,128.800003051758,28.5,28.5332565307617,313,13,2,2,1,1,1,1,2,233,244,1149,274,770,4,576,20,24,1058,18,718,1082,17,765,909,17,720,0.252999991178513,0.43299999833107,0.187999993562698,0.418999999761581,0.261000007390976,0.493999987840652,-13.1541299819946,34.1675491333008
"202062750209","20206275",16,28.5,72.3000030517578,15.1999998092651,128.800003051758,28.5,28.5332565307617,313,13,2,2,1,1,1,1,2,233,244,1149,274,770,4,576,20,24,1058,18,718,1082,17,765,909,17,720,0.252999991178513,0.43299999833107,0.187999993562698,0.418999999761581,0.261000007390976,0.493999987840652,-13.1541299819946,34.1675491333008
"202062750223","20206275",16,28.5,72.3000030517578,15.1999998092651,128.800003051758,28.5,28.5332565307617,313,13,2,2,1,1,1,1,2,233,244,1149,274,770,4,576,20,24,1058,18,718,1082,17,765,909,17,720,0.252999991178513,0.43299999833107,0.187999993562698,0.418999999761581,0.261000007390976,0.493999987840652,-13.1541299819946,34.1675491333008
"202062750227","20206275",16,28.5,72.3000030517578,15.1999998092651,128.800003051758,28.5,28.5332565307617,313,13,2,2,1,1,1,1,2,233,244,1149,274,770,4,576,20,24,1058,18,718,1082,17,765,909,17,720,0.252999991178513,0.43299999833107,0.187999993562698,0.418999999761581,0.261000007390976,0.493999987840652,-13.1541299819946,34.1675491333008
"202062760010","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760022","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760027","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760033","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760036","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760053","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760059","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760073","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760077","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760088","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760095","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760111","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760112","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760127","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760142","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062760144","20206276",0.300000011920929,31.2999992370605,87.9000015258789,23.2999992370605,131.399993896484,31.2999992370605,31.2815246582031,313,13,7,7,7,7,7,7,7,239,249,1181,285,796,2,490,310,25,1099,18,791,1100,17,782,942,17,750,0.0410000011324883,0.200000002980232,0.0670000016689301,0.27700001001358,0.0489999987185001,0.216000005602837,-13.211389541626,34.3153495788574
"202062770013","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770044","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770047","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770050","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770060","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770079","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770095","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770105","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770118","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770138","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770233","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770237","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770260","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770285","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770286","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062770287","20206277",8.19999980926514,32.2000007629395,77.1999969482422,13.6999998092651,132.199996948242,32.2000007629395,32.2136039733887,313,14,2,2,1,1,1,1,2,235,246,1127,275,763,3,544,100,34,1075,18,739,1063,17,748,911,17,726,0.231000006198883,0.442999988794327,0.172999992966652,0.360000014305115,0.232999995350838,0.462000012397766,-13.2097597122192,34.2166786193848
"202062780001","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780023","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780025","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780077","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780102","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780104","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780106","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780108","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780127","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780130","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780135","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780155","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780185","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780202","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780218","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062780224","20206278",5.59999990463257,42.5,77.0999984741211,4.5,113.699996948242,30.2000007629395,51.0148468017578,312,12,3,3,2,2,2,2,3,232,248,972,261,697,6,593,80,29,919,18,659,1012,17,742,867,17,697,0.224999994039536,0.46900001168251,0.160999998450279,0.35699999332428,0.233999997377396,0.481000006198883,-13.3802700042725,34.1984214782715
"202062790010","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790016","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790034","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790089","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790090","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790099","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790112","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790113","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790186","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790200","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790211","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790229","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790240","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790283","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790306","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062790310","20206279",3.09999990463257,43.7999992370605,82,10.6999998092651,107.699996948242,39.5,55.1701278686523,312,13,7,7,7,7,7,7,7,239,254,1012,271,717,2,504,220,28,905,18,647,984,17,722,874,17,697,0.178000003099442,0.370000004768372,0.151999995112419,0.351999998092651,0.200000002980232,0.421999990940094,-13.4275503158569,34.2765617370605
"202062800016","20206280",1,41.5999984741211,78.6999969482422,6.19999980926514,107.699996948242,35,55.9269714355469,312,14,3,2,1,1,1,1,1,236,252,975,264,702,3,542,160,32,885,18,632,993,17,726,868,17,694,0.212999999523163,0.446999996900558,0.160999998450279,0.344999998807907,0.238000005483627,0.48199999332428,-13.4309701919556,34.2332305908203
