"sample_id","dry_matter_g_100g","date","location","type","total_length_mm","mass_g","local_name","latin_name","nutrient","value","unit"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","chromium",6e-04,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","manganese",0.015,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","iron",0.14,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","cobalt", ,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","nickel", ,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","copper",0.012,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","zinc",0.28,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","arsenic",0.011,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","selenium",12,"mug_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","molybdenum", ,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","silver", ,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","cadmium", ,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","mercury",7e-04,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","lead", ,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","calcium",13,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","sodium",41,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","potassium",350,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","magnesium",27,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","phosphorus",160,"mg_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","vitamin_d3",31,"mug_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","vitamin_a1",1.4,"mug_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","vitamin_a2", ,"mug_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","protein",20,"g_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","iodine",24,"mug_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","folate",1.3,"mug_100g"
"T_004_C","22.5","20-01-2022","Kisumu","Cage","322","619","tilapia","Oreochromis niloticus","vitamin_b12",0.13,"mug_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","vanadium", ,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","chromium", ,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","manganese",0.012,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","iron",0.3,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","cobalt", ,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","nickel", ,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","copper",0.011,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","zinc",0.29,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","arsenic",0.015,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","selenium",13,"mug_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","molybdenum",0.003,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","silver", ,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","cadmium", ,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","mercury",5e-04,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","lead", ,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","calcium",10,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","sodium",38,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","potassium",360,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","magnesium",27,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","phosphorus",160,"mg_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","vitamin_d3",5,"mug_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","vitamin_a1",1.2,"mug_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","vitamin_a2", ,"mug_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","protein",21,"g_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","iodine",45,"mug_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","folate",2.4,"mug_100g"
"T_005_C","21.6","20-01-2022","Kisumu","Cage","309","634","tilapia","Oreochromis niloticus","vitamin_b12",0.14,"mug_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","vanadium",3e-04,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","chromium", ,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","manganese",0.02,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","iron",0.2,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","cobalt", ,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","nickel", ,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","copper",0.0095,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","zinc",0.32,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","arsenic",0.001,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","selenium",18,"mug_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","molybdenum", ,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","silver", ,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","cadmium", ,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","mercury",9e-04,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","lead", ,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","calcium",11,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","sodium",29,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","potassium",350,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","magnesium",24,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","phosphorus",160,"mg_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","vitamin_d3",33,"mug_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","vitamin_a1",1,"mug_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","vitamin_a2", ,"mug_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","protein",16.5,"g_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","iodine",11,"mug_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","folate",1.4,"mug_100g"
"T_001_P","19.4","21-01-2022","Kisumu","Pond","246","270","tilapia","Oreochromis niloticus","vitamin_b12",0.97,"mug_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","vanadium",4e-04,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","chromium",6e-04,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","manganese",0.024,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","iron",0.18,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","cobalt",7e-04,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","nickel", ,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","copper",0.009,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","zinc",0.31,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","arsenic",0.0012,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","selenium",20,"mug_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","molybdenum", ,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","silver", ,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","cadmium", ,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","mercury",8e-04,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","lead", ,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","calcium",9.9,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","sodium",29,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","potassium",370,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","magnesium",25,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","phosphorus",170,"mg_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","vitamin_d3",30,"mug_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","vitamin_a1",1,"mug_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","vitamin_a2", ,"mug_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","protein",17,"g_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","iodine",30,"mug_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","folate",2,"mug_100g"
"T_002_P","19.5","21-01-2022","Kisumu","Pond","256","299","tilapia","Oreochromis niloticus","vitamin_b12",0.76,"mug_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","vanadium",5e-04,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","chromium", ,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","manganese",0.023,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","iron",0.21,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","cobalt",5e-04,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","nickel", ,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","copper",0.013,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","zinc",0.35,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","arsenic",7e-04,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","selenium",20,"mug_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","molybdenum", ,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","silver", ,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","cadmium", ,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","mercury",9e-04,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","lead", ,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","calcium",30,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","sodium",27,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","potassium",380,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","magnesium",26,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","phosphorus",190,"mg_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","vitamin_d3",32,"mug_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","vitamin_a1",1.1,"mug_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","vitamin_a2", ,"mug_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","protein",17,"g_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","iodine",29,"mug_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","folate",1.4,"mug_100g"
"T_003_P","19","21-01-2022","Kisumu","Pond","248","247","tilapia","Oreochromis niloticus","vitamin_b12",0.73,"mug_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","vanadium",2e-04,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","chromium", ,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","manganese",0.013,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","iron",0.16,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","cobalt",5e-04,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","nickel", ,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","copper",0.0093,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","zinc",0.32,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","arsenic",8e-04,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","selenium",19,"mug_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","molybdenum", ,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","silver", ,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","cadmium", ,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","mercury",8e-04,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","lead", ,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","calcium",8.4,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","sodium",26,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","potassium",370,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","magnesium",25,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","phosphorus",170,"mg_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","vitamin_d3",19,"mug_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","vitamin_a1",1.1,"mug_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","vitamin_a2", ,"mug_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","protein",18,"g_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","iodine",56,"mug_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","folate",1.9,"mug_100g"
"T_004_P","19.7","21-01-2022","Kisumu","Pond","255","278","tilapia","Oreochromis niloticus","vitamin_b12",0.78,"mug_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","vanadium",2e-04,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","chromium", ,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","manganese",0.015,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","iron",0.16,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","cobalt",6e-04,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","nickel", ,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","copper",0.01,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","zinc",0.37,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","arsenic",0.0011,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","selenium",18,"mug_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","molybdenum", ,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","silver", ,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","cadmium", ,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","mercury",8e-04,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","lead", ,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","calcium",7.8,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","sodium",30,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","potassium",380,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","magnesium",25,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","phosphorus",170,"mg_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","vitamin_d3",20,"mug_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","vitamin_a1",1.1,"mug_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","vitamin_a2", ,"mug_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","protein",17,"g_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","iodine",25,"mug_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","folate",1.2,"mug_100g"
"T_005_P","19.5","21-01-2022","Kisumu","Pond","254","312","tilapia","Oreochromis niloticus","vitamin_b12",0.77,"mug_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","vanadium",2e-04,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","chromium",6e-04,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","manganese",0.018,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","iron",0.19,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","cobalt",9e-04,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","nickel", ,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","copper",0.011,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","zinc",0.42,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","arsenic",0.0052,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","selenium",22,"mug_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","molybdenum", ,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","silver", ,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","cadmium", ,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","mercury",0.001,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","lead", ,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","calcium",15,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","sodium",56,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","potassium",240,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","magnesium",23,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","phosphorus",110,"mg_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","vitamin_d3",11,"mug_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","vitamin_a1",2.4,"mug_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","vitamin_a2",1.6,"mug_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","protein",19,"g_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","iodine",38,"mug_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","folate",14,"mug_100g"
"T_001_I","21.2","21-01-2022","Kisumu","Import","276","426","tilapia","Oreochromis niloticus","vitamin_b12",0.88,"mug_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","vanadium",4e-04,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","chromium",6e-04,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","manganese",0.02,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","iron",0.19,"mg_100g"
"T_002_I","21.8","21-01-2022","Kisumu","Import","246","355","tilapia","Oreochromis niloticus","cobalt",0.0013,"mg_100g"
